published_date,notice_number,council,trade_name,suburb,address,postcode,date_alleged_offence,offence_code,offence_description,offence_circumstances,party_served_company,party_served_given_name,party_served_surname,penalty_amount,penalty_issued_by,penalty_date_served,updated_date,scrape_timestamp_utc,date_removed_from_website
2024-04-09,3161228914,BAYSIDE,BUTCHERS POULTRY,ARNCLIFFE,25 BELMORE STREET,2205,2023-04-26,11341,Sell food that fails to comply with the Food Standards Code - Corporation,Sale of food found to contain illegal preservative (sulphur dioxide) - Chicken Wings,BUTCHERS & POULTRY  PTY LTD,,,880,NSW Food Authority,2023-08-31,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3264041550,BAYSIDE,ROCKDALE MINI MARKET,ROCKDALE,20 FREDERICK STREET,2216,2023-11-17,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,H AND B GLOBAL TRADING PTY LTD,,,880,Bayside Council,2023-12-22,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3260689603,BLUE MOUNTAINS,NOODLE PARADISE,SPRINGWOOD,111-115 MACQUARIE ROAD,2777,2023-11-13,11339,Fail to comply with Food Standards Code - Corporation,Fail to display potentially hazardous food under temperature control,XIN HUA FOOD PTY LTD,,,880,Blue Mountains City Council,2023-12-06,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3261088280,BURWOOD,XIN JIANG MIN HAND MADE NOODLE RESTAURANT,BURWOOD,193 BURWOOD ROAD,2134,2023-12-05,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,LAO HUI MIN CATERING GROUP PTY LTD,,,880,Burwood Council,2023-12-21,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3261088299,BURWOOD,XIN JIANG MIN HAND MADE NOODLE RESTAURANT,BURWOOD,193 BURWOOD ROAD,2134,2023-12-05,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",LAO HUI MIN CATERING GROUP PTY LTD,,,880,Burwood Council,2023-12-21,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3261088270,BURWOOD,XIN JIANG MIN HAND MADE NOODLE RESTAURANT,BURWOOD,193 BURWOOD ROAD,2134,2023-12-05,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises,LAO HUI MIN CATERING GROUP PTY LTD,,,880,Burwood Council,2023-12-21,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3261088308,BURWOOD,XIN JIANG MIN HAND MADE NOODLE RESTAURANT,BURWOOD,193 BURWOOD ROAD,2134,2023-12-05,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition,LAO HUI MIN CATERING GROUP PTY LTD,,,880,Burwood Council,2023-12-21,2024-04-09,2024-06-26 23:16:48,
2024-04-09,7683280285,CANTERBURY-BANKSTOWN,DU NOODLE,BANKSTOWN,SHOP FC011 NORTH TERRACE,2200,2024-01-16,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - soap,DU NOODLE PTY LTD,,,880,Canterbury Bankstown Council,2024-01-18,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3251397537,CITY OF CANADA BAY,SIMPLY THE BEST,FIVE DOCK,77 GREAT NORTH ROAD,2046,2023-07-12,11338,Fail to comply with Food Standards Code - Individual,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",,CHEN,TRAN TU,440,City of Canada Bay Council,2023-07-14,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3260719651,CITY OF CANADA BAY,AYADA THAI,RHODES,"SHOP 72, LEVEL 1, 1 RIDER BOULEVARD",2138,2023-09-07,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",YOUNLY PTY LTD,,,880,City of Canada Bay Council,2023-09-29,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3260719633,CITY OF CANADA BAY,AYADA THAI,RHODES,"SHOP 72, LEVEL 1, 1 RIDER BOUEVARD",2138,2023-09-07,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,YOUNLY PTY LTD,,,880,City of Canada Bay Council,2023-09-29,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3260719642,CITY OF CANADA BAY,AYADA THAI,RHODES,"SHOP 72, LEVEL 1, 1 RIDER BOULEVARD",2138,2023-09-07,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to process only safe and suitable food,YOUNLY PTY LTD,,,880,City of Canada Bay Council,2023-09-29,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3251346450,CITY OF CANADA BAY,BEIJING DUMPLING,RHODES,SHOP 4/7 RIDER BOULEVARD,2138,2023-04-19,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - soap,YSZ PTY LTD,,,880,City of Canada Bay Council,2023-06-01,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3161229345,CUMBERLAND,AKAR HALAL MEATS,YENNORA,1 / 2-4 NELSON ROAD,2161,2023-09-19,11341,Sell food that fails to comply with the Food Standards Code - Corporation,Sale of food found to contain illegal preservative (sulphur dioxide) - Chicken Wings,AKAR HALAL MEATS PTY LTD,,,880,NSW Food Authority,2023-10-18,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3161229134,INNER WEST,VINH HUNG BUTCHER,MARRICKVILLE,131 MARRICKVILLE ROAD,2204,2023-05-25,11340,Sell food that fails to comply with the Food Standards Code - Individual,Sale of food found to contain illegal preservative (sulphur dioxide) - Beef Mince,,ALAIN,TRUONG,440,NSW Food Authority,2023-09-12,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3218576323,NORTH SYDNEY,CHILL  RESTAURANT,CROWS NEST,SHOP 1 52 WILLOUGHBY ROAD,2065,2023-12-06,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain the premises, and all fixtures, fittings and equipment to the required standard of cleanliness - Previous Warnings Given",CHILL VIETNAMESE RESTAURANT PTY LTD,,,880,North Sydney Council,2023-12-11,2024-04-09,2024-06-26 23:16:48,
2024-04-09,3237314576,NORTHERN BEACHES,THAI KITCHEN RESTAURANT,BELROSE,SHOP 9  25 RALSTON AVENUE,2085,2023-11-09,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,RAKTONN PTY LTD,,,880,Northern Beaches Council,2023-11-24,2024-04-09,2024-06-26 23:16:48,
2024-04-02,3261072807,BURWOOD,MUM S KITCHEN,BURWOOD,"SHOP 15A, 127-133 BURWOOD ROAD",2134,2023-09-27,11359,Fail to comply with a prohibition order - Corporation,Fail to comply with a prohibition order - fail to store potentially hazardous food in accordance with the Food Standards Code,THREE MOTHERS KITCHEN PTY LTD,,,1540,Burwood Council,2023-09-29,2024-04-02,2024-06-26 23:16:48,
2024-04-02,3261104707,BURWOOD,MUM S KITCHEN,BURWOOD,"SHOP 15A, 127-133 BURWOOD ROAD",2134,2023-11-02,11359,Fail to comply with a prohibition order - Corporation,Fail to comply with a prohibition order - fail to store potentially hazardous food in accordance with the Food Standards Code,THREE MOTHERS KITCHEN PTY LTD,,,1540,Burwood Council,2023-11-02,2024-04-02,2024-06-26 23:16:48,
2024-04-02,3261177408,BURWOOD,THE NOODLE HOUSE,BURWOOD,"SHOP 138, 100 BURWOOD ROAD",2134,2024-01-25,23085,Not appoint food safety supervisor for premises - Corporation,Fail to ensure that at least one food safety supervisor has been appointed for the premises,HUANG AND YEOH PTY LTD,,,660,Burwood Council,2024-02-01,2024-04-02,2024-06-26 23:16:48,
2024-04-02,3261177444,BURWOOD,THE NOODLE HOUSE,BURWOOD,"SHOP 138, 100 BURWOOD ROAD",2134,2024-01-25,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,HUANG AND YEOH PTY LTD,,,880,Burwood Council,2024-02-01,2024-04-02,2024-06-26 23:16:48,
2024-04-02,3261177435,BURWOOD,THE NOODLE HOUSE,BURWOOD,"SHOP 138, 100 BURWOOD ROAD",2134,2024-01-25,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises - and provide single use hand towels,HUANG AND YEOH PTY LTD,,,880,Burwood Council,2024-02-01,2024-04-02,2024-06-26 23:16:48,
2024-04-02,3261177453,BURWOOD,THE NOODLE HOUSE,BURWOOD,"SHOP 138, 100 BURWOOD ROAD",2134,2024-01-25,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",HUANG AND YEOH PTY LTD,,,880,Burwood Council,2024-02-01,2024-04-02,2024-06-26 23:16:48,
2024-04-02,3261177462,BURWOOD,THE NOODLE HOUSE,BURWOOD,"SHOP 138, 100 BURWOOD ROAD",2134,2024-01-25,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition,HUANG AND YEOH PTY LTD,,,880,Burwood Council,2024-02-01,2024-04-02,2024-06-26 23:16:48,
2024-04-02,3261177426,BURWOOD,THE NOODLE HOUSE,BURWOOD,"SHOP 138, 100 BURWOOD ROAD",2134,2024-01-25,11339,Fail to comply with Food Standards Code - Corporation,"Fail to store food in such a way that it is protected from the likelihood of contamination, in material  that prevents contamination",HUANG AND YEOH PTY LTD,,,880,Burwood Council,2024-02-01,2024-04-02,2024-06-26 23:16:48,
2024-04-02,3261177417,BURWOOD,THE NOODLE HOUSE,BURWOOD,"SHOP 138, 100 BURWOOD ROAD",2134,2024-01-25,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,HUANG AND YEOH PTY LTD,,,880,Burwood Council,2024-02-01,2024-04-02,2024-06-26 23:16:48,
2024-03-26,3261177352,BURWOOD,FISH BARREL,BURWOOD,"SHOP 4, 39 BELMORE STREET",2134,2024-01-09,11339,Fail to comply with Food Standards Code - Corporation,"Fail to ensure hand washing facilities are only used for the washing of hands, arms and face - Failed to provide single use hand towels",LIN BROTHERS GROUP PTY LTD,,,880,Burwood Council,2024-01-22,2024-03-26,2024-06-26 23:16:48,
2024-03-26,7683280092,CANTERBURY-BANKSTOWN,CAFE NGAN,BANKSTOWN,"SHOP 1, 300 CHAPEL ROAD",2200,2023-11-14,11338,Fail to comply with Food Standards Code - Individual,Fail to display potentially hazardous food under temperature control - Previous warnings given,,GIA LONG,VU,440,Canterbury Bankstown Council,2023-12-06,2024-03-26,2024-06-26 23:16:48,
2024-03-26,7683280395,CANTERBURY-BANKSTOWN,DU NOODLE EXPRESS,BANKSTOWN,"SHOP FC011, NORTH TERRACE",2200,2024-01-31,23085,Not appoint food safety supervisor for premises - Corporation,Fail to ensure that at least one food safety supervisor has been appointed for the premises - Previous warning given,DU NOODLE PTY LTD,,,660,Canterbury Bankstown Council,2024-02-01,2024-03-26,2024-06-26 23:16:48,
2024-03-26,7683280139,CANTERBURY-BANKSTOWN,THE NEW TANG RESTAURANT AND KTV,BANKSTOWN,23 GREENFIELD PARAGE,2200,2023-11-17,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - Previous warnings given,GREAT CENTURY PTY LTD,,,880,Canterbury Bankstown Council,2023-12-07,2024-03-26,2024-06-26 23:16:48,
2024-03-26,7683280120,CANTERBURY-BANKSTOWN,THE NEW TANG RESTAURANT AND KTV,BANKSTOWN,23 GREENFIELD PARADE,2200,2023-10-17,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - Previous warnings given,GREAT CENTURY PTY LTD,,,880,Canterbury Bankstown Council,2023-12-07,2024-03-26,2024-06-26 23:16:48,
2024-03-26,7683082496,CANTERBURY-BANKSTOWN,VIET PHAT,BANKSTOWN,45 BANKSTOWN CITY PLAZA,2200,2023-11-10,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to ensure it only accepts food that is protected from the likelihood of contamination - Previous warnings given,VIET PHAT EXPRESS PTY LTD,,,880,Canterbury Bankstown Council,2023-11-17,2024-03-26,2024-06-26 23:16:48,
2024-03-26,7683280166,CANTERBURY-BANKSTOWN,GOLDEN TERRITORY SEAFOOD RESTAURANT,CAMPSIE,204 BEAMISH STREET,2194,2023-12-13,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,GOLDEN TERRITORY PTY LTD,,,880,Canterbury Bankstown Council,2023-12-14,2024-03-26,2024-06-26 23:16:48,
2024-03-26,7683280175,CANTERBURY-BANKSTOWN,GOLDEN TERRITORY SEAFOOD RESTAURANT,CAMPSIE,204 BEAMISH STREET,2194,2023-12-13,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises,GOLDEN TERRITORY PTY LTD,,,880,Canterbury Bankstown Council,2023-12-14,2024-03-26,2024-06-26 23:16:48,
2024-03-26,7683280184,CANTERBURY-BANKSTOWN,GOLDEN TERRITORY SEAFOOD RESTAURANT,CAMPSIE,204 BEAMISH STREET,2194,2023-12-13,11339,Fail to comply with Food Standards Code - Corporation,"Fail to provide, at or near each hand washing facility - single use towels",GOLDEN TERRITORY PTY LTD,,,880,Canterbury Bankstown Council,2023-12-14,2024-03-26,2024-06-26 23:16:48,
2024-03-26,7683280193,CANTERBURY-BANKSTOWN,GOLDEN TERRITORY SEAFOOD RESTAURANT,CAMPSIE,204 BEAMISH STREET,2194,2023-12-13,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",GOLDEN TERRITORY PTY LTD,,,880,Canterbury Bankstown Council,2023-12-14,2024-03-26,2024-06-26 23:16:48,
2024-03-26,7683280211,CANTERBURY-BANKSTOWN,HOT STAR CAMPSIE,CAMPSIE,235-237 BEAMISH STREET,2194,2023-12-13,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,NAN INTERNATIONAL PTY LTD,,,880,Canterbury Bankstown Council,2023-12-15,2024-03-26,2024-06-26 23:16:48,
2024-03-26,7683280230,CANTERBURY-BANKSTOWN,HOT STAR CAMPSIE,CAMPSIE,235-237 BEAMISH STREET,2194,2023-12-13,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",NAN INTERNATIONAL PTY LTD,,,880,Canterbury Bankstown Council,2023-12-15,2024-03-26,2024-06-26 23:16:48,
2024-03-26,7683280220,CANTERBURY-BANKSTOWN,HOT STAR CAMPSIE,CAMPSIE,235-237 BEAMISH STREET,2194,2023-11-09,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",NAN INTERNATIONAL PTY LTD,,,880,Canterbury Bankstown Council,2023-12-15,2024-03-26,2024-06-26 23:16:48,
2024-03-26,7683280110,CANTERBURY-BANKSTOWN,SUNNY SUPERMARKET,CAMPSIE,110 CLISSOLD PARADE,2194,2023-11-15,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to ensure it only accepts food that is protected from the likelihood of contamination - Previous warnings given,YAOSHI INTERNATIONAL AUST PTY LTD,,,880,Canterbury Bankstown Council,2023-12-07,2024-03-26,2024-06-26 23:16:48,
2024-03-26,7683280083,CANTERBURY-BANKSTOWN,ROC AND ROLLS,WILEY PARK,67 KING GEORGES ROAD,2195,2023-11-23,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness - Prevoius warning given,,TRUNG TRI,NGUYEN,440,Canterbury Bankstown Council,2023-11-24,2024-03-26,2024-06-26 23:16:48,
2024-03-26,3251397528,CITY OF CANADA BAY,SIMPLY THE BEST,FIVE DOCK,77 GREAT NORTH ROAD,2046,2023-07-12,11338,Fail to comply with Food Standards Code - Individual,Fail to store food in such a way that it is protected from the likelihood of contamination,,CHEN,TRAN TU,440,City of Canada Bay Council,2023-07-14,2024-03-26,2024-06-26 23:16:48,
2024-03-26,3161229482,CUMBERLAND,STAR SYDNEY SUPERMARKET,AUBURN,85 AUBURN ROAD,2144,2023-08-28,11341,Sell food that fails to comply with the Food Standards Code - Corporation,Sale of food found to contain illegal preservative (sulphur dioxide) - Beef Mince,STAR SYDNEY SUPERMARKET PTY LTD,,,880,NSW Food Authority,2023-12-18,2024-03-26,2024-06-26 23:16:48,
2024-03-26,3161229491,CUMBERLAND,STAR SYDNEY SUPERMARKET,AUBURN,85 AUBURN ROAD,2144,2023-08-28,11341,Sell food that fails to comply with the Food Standards Code - Corporation,Sale of food found to contain illegal preservative (sulphur dioxide) - Lamb Mince,STAR SYDNEY SUPERMARKET PTY LTD,,,880,NSW Food Authority,2023-12-18,2024-03-26,2024-06-26 23:16:48,
2024-03-26,3161229226,CUMBERLAND,SYDNEY QUALITY MEATS,GRANVILLE,186 BLAXCELL STREET,2142,2023-07-04,11341,Sell food that fails to comply with the Food Standards Code - Corporation,Sale of food found to contain illegal preservative (sulphur dioxide) - Beef Mince. Previous warning given,SYDNEY QUALITY MEATS (AUST) PTY LTD,,,880,NSW Food Authority,2023-09-21,2024-03-26,2024-06-26 23:16:48,
2024-03-26,3161229217,CUMBERLAND,SYDNEY QUALITY MEATS,GRANVILLE,186 BLAXCELL STREET,2142,2023-07-04,11341,Sell food that fails to comply with the Food Standards Code - Corporation,Sale of food found to contain illegal preservative (sulphur dioxide) - Lamb/Beef Mince. Previous Warning given,SYDNEY QUALITY MEATS (AUST) PTY LTD,,,880,NSW Food Authority,2023-09-21,2024-03-26,2024-06-26 23:16:48,
2024-03-26,3240410003,KIAMA,DRAGON GARDEN TAKEAWAY,KIAMA,45 MANNING ST,2533,2024-01-31,11339,Fail to comply with Food Standards Code - Corporation,Fail to store potentially hazardous food under temperature control,HOPE AND GAIN PTY LTD,,,880,Kiama Municipal Council,2024-01-31,2024-03-26,2024-06-26 23:16:48,
2024-03-26,3240410012,KIAMA,DRAGON GARDEN TAKEAWAY,KIAMA,45 MANNING ST,2533,2024-01-31,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition - Previous warnings given,HOPE AND GAIN PTY LTD,,,880,Kiama Municipal Council,2024-01-31,2024-03-26,2024-06-26 23:16:48,
2024-03-26,3161229455,RYDE,RYDE PERSEPOLIS BUTCHERY,RYDE,32A CHURCH STREET,2112,2023-09-05,11341,Sell food that fails to comply with the Food Standards Code - Corporation,"Sale of food found to contain preservative (sulphur dioxide) that exceeds permitted level - Lamb mince ""sausage""",VAHID BUTCHERY PTY LTD,,,880,NSW Food Authority,2023-12-18,2024-03-26,2024-06-26 23:16:48,
2024-03-26,3216601805,SHOALHAVEN,QUBE BAR AND GRILL,NOWRA,150 KINGHORNE STREET,2541,2023-08-11,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - Previous warnings given",SATK PTY LTD,,,880,Shoalhaven City Council,2023-10-04,2024-03-26,2024-06-26 23:16:48,
2024-03-26,3216601823,SHOALHAVEN,QUBE BAR AND GRILL,NOWRA,150 KINGHORNE ST,2541,2023-08-11,11339,Fail to comply with Food Standards Code - Corporation,"Fail to store food in such a way that it is protected from the likelihood of contamination, and under environmental conditions - that will not adversely affect safety and suitability of the food. Previous warnings given",SATK PTY LTD,,,880,Shoalhaven City Council,2023-10-04,2024-03-26,2024-06-26 23:16:48,
